"MKW","Rendani","Manokwari","Indonesia",,,
"MKY","Mackay Airport","Mackay","Australia",,,
"MKZ","Malacca Airport","Malacca","Malaysia",,,
"MLA","Luqa International","Malta","Malta",,,
"MLB","Melbourne International","Melbourne","FL",,,
"MLC","McAlester Regional","McAlester","OK",,,
"MLD","Malad City Airport","Malad City","ID",,,
"MLE","Velana International","Male","Maldives",,,
"MLF","Milford Municipal/Ben and Judy Briscoe Field","Milford","UT",,,
"MLG","Abdul Rachman Saleh","Malang","Indonesia",,,
"MLH","EuroAirport","Mulhouse","France",,,
"MLI","Quad City International","Moline","IL",,,
"MLK","Malta Airport","Malta","MT",,,
"MLL","Marshall Don Hunter Sr.","Marshall","AK",,,
"MLM","General Francisco J. Mujica International","Morelia","Mexico",,,
"MLN","Melilla Airport","Melilla","Spain",,,
"MLO","Milos Airport","Milos","Greece",,,
"MLP","Malabang Airport","Malabang","Philippines",,,
"MLQ","Malalaua Airport","Malalaua","Papua New Guinea",,,
"MLS","Frank Wiley Field","Miles City","MT",,,
"MLT","Millinocket Municipal","Millinocket","ME",,,
"MLU","Monroe Regional","Monroe","LA",,,
"MLV","Merluna Airport","Merluna","Australia",,,
"MLW","Monrovia Spriggs Payne","Monrovia","Liberia",,,
"MLX","Malatya Airport","Malatya","Turkey",,,
"MLY","Manley Hot Springs Airport","Manley Hot Springs","AK",,,
"MLZ","Melo Airport","Melo","Uruguay",,,
"MMA","Malmo Metropolitan Area","Malmo","Sweden",,,
"MMB","Memanbetsu Airport","Memanbetsu","Japan",,,
"MMC","Cuauhtemoc","Ciudad Mante","Mexico",,,
"MMD","Minami Daito Airport","Minami Daito","Japan",,,
"MME","Durham Tees Valley","Darlington","United Kingdom",,,
"MMH","Mammoth Lakes Airport","Mammoth Lakes","CA",,,
"MMI","McMinn County","Athens","TN",,,
"MMJ","Matsumoto Airport","Matsumoto","Japan",,,
"MMK","Murmansk Airport","Murmansk","Russia",,,
"MML","Southwest Minnesota Regional-Marshall/Ryan Field","Marshall","MN",,,
"MMM","Middlemount Airport","Middlemount","Australia",,,
"MMN","Minute Man Air Field","Stow","MA",,,
"MMP","Mompos Airport","Mompos","Colombia",,,
"MMQ","Mbala Airport","Mbala","Zambia",,,
"MMT","McEntire Jngb","Columbia","SC",,,
"MMU","Morristown Municipal","Morristown","NJ",,,
"MMX","Malmo Airport","Malmo","Sweden",,,
"MMY","Miyako","Miyakojima","Japan",,,
"MN1","Fosston Municipal Anderson Field","Fosston","MN",,,
"MN2","Moose Lake Carlton County","Moose Lake","MN",,,
"MN3","Ortonville Municipal-Martinson Field","Ortonville","MN",,,
"MN4","Wadena Municipal","Wadena","MN",,,
"MN5","Red Wing Regional","Red Wing","MN",,,
"MN6","Hallock Municipal","Hallock","MN",,,
"MN7","Anoka County Blaine","Minneapolis","MN",,,
"MNB","Muanda","Moanda","Congo (Kinshasa)",,,
"MNC","Nacala International","Nacala","Mozambique",,,
"MNH","Rustaq","Musanaa","Oman",,,
"MNI","John A Osborne","Montserrat","Montserrat",,,
"MNK","Maiana Airport","Maiana","Kiribati",,,
"MNL","Ninoy Aquino International","Manila","Philippines",,,
"MNM","Menominee Regional","Marinette","MI",,,
"MNN","Marion Municipal","Marion","OH",,,
"MNO","Manono Airport","Manono","Congo (Kinshasa)",,,
"MNR","Mongu Airport","Mongu","Zambia",,,
"MNS","Mansa Airport","Mansa","Zambia",,,
"MNT","Minto Al Wright","Minto","AK",,,
"MNU","Mawlamyine Airport","Mawlamyine","Burma",,,
"MNX","Manicore Airport","Manicore","Brazil",,,
"MNZ","Manassas Regional/Harry P. Davis Field","Manassas","VA",,,
"MO1","Midwest National Air Center","Mosby","MO",,,
"MO2","Washington Regional","Washington","MO",,,
"MO3","Richland Municipal","Richland","MO",,,
"MOA","Orestes Acosta","Moa","Cuba",,,
"MOB","Mobile Regional","Mobile","AL",,,
"MOC","Mario Ribeiro","Montes Claros","Brazil",,,
"MOD","Modesto City-County-Harry Sham Field","Modesto","CA",,,
"MOG","Mong Hsat Airport","Mong Hsat","Burma",,,
"MOL","Aro","Molde","Norway",,,
"MOM","Moudjeria Ledfotar","Moudjeria","Mauritania",,,
"MON","Mount Cook Airport","Mount Cook","New Zealand",,,
"MOP","Mount Pleasant Municipal","Mount Pleasant","MI",,,
"MOQ","Morondava Airport","Morondava","Madagascar",,,
"MOR","Moore-Murrell","Morristown","TN",,,
"MOS","Moses Point Airport","Moses Point","AK",,,
"MOT","Minot International","Minot","ND",,,
"MOU","Mountain Village Airport","Mountain Village","AK",,,
"MOV","Moranbah Airport","Moranbah","Australia",,,
"MOW","Moscow Metropolitan Area","Moscow","Russia",,,
"MOY","Monterrey Airport","Monterrey","Colombia",,,
"MOZ","Temae","Moorea Island","French Polynesia",,,
"MPB","Watson Island International","Miami","FL",,,
"MPE","Griswold","Madison","CT",,,
"MPI","Mamitupo Airport","Mamitupo","Panama",,,
"MPJ","Petit Jean Park","Morrilton","AR",,,
"MPK","Mokpo Airport","Mokpo","South Korea",,,
"MPL","Montpellier Mediterranee","Montpellier","France",,,
"MPM","Maputo Airport","Maputo","Mozambique",,,
"MPN","Mount Pleasant Airport","Mount Pleasant","Falkland Islands (Islas Malvinas)",,,
"MPO","Pocono Mountains Municipal","Mt. Pocono","PA",,,
"MPR","McPherson Airport","McPherson","KS",,,
"MPS","Mount Pleasant Municipal","Mount Pleasant","TX",,,
"MPT","Maliana Airport","Maliana","Timor-Leste",,,
"MPV","Edward F Knapp State","Montpelier/Barre","VT",,,
"MPX","Miyanmin Airport","Miyanmin","Papua New Guinea",,,
"MQB","Macomb Municipal","Macomb","IL",,,
"MQI","Quincy Airport","Quincy","MA",,,
"MQJ","Indianapolis Regional","Indianapolis","IN",,,
"MQL","Mildura Airport","Mildura","Australia",,,
"MQM","Mardin Airport","Mardin","Turkey",,,
"MQN","Rossvoll","Mo I Rana","Norway",,,
"MQP","Kruger Mpumalanga International","Nelspruit","South Africa",,,
"MQQ","Moundou Airport","Moundou","Chad",,,
"MQS","Mustique Airport","Mustique","Saint Vincent and the Grenadines",,,
"MQT","Sawyer International","Marquette","MI",,,
"MQX","","","Ethiopia",,,
"MQY","Smyrna Airport","Smyrna","TN",,,
"MRA","Misrata International","Misurata","Libya",,,
"MRB","Eastern WV Regional/Shepherd Field","Martinsburg","WV",,,
"MRC","Maury County","Columbia","TN",,,
"MRD","Alberto Carnevalli","Merida","Venezuela",,,
"MRF","Marfa Municipal","Marfa","TX",,,
"MRH","Beaufort Morehead City","Morehead City","NC",,,
"MRI","Merrill Field","Anchorage","AK",,,
"MRK","Marco Island Executive","Marco Island","FL",,,
"MRN","Morganton Lenoir","Morganton","NC",,,
"MRO","Masterton Airport","Masterton","New Zealand",,,
"MRQ","Marinduque Airport","Marinduque","Philippines",,,
"MRS","Marseille Provence","Marseille","France",,,
"MRU","Sir Seewoosagur Ramgoolam International","Mauritius Island","Mauritius",,,
"MRV","Mineralnyye Vody Airport","Mineralnyye Vody","Russia",,,
"MRX","Del Caribe International","Margarita Island","Venezuela",,,
"MRY","Monterey Regional","Monterey","CA",,,
"MRZ","Moree Airport","Moree","Australia",,,
"MS1","Grenada Municipal","Grenada","MS",,,
"MS2","Picayune Municipal","Picayune","MS",,,
"MS3","Philadelphia Municipal","Philadelphia","MS",,,
"MS4","Panola County","Batesville","MS",,,
"MSA","Muskrat Dam Airport","Muskrat Dam","Canada",,,
"MSC","Falcon Field","Mesa","AZ",,,
"MSE","Manston Airport","Manston","United Kingdom",,,
"MSH","Masirah Airport","Masirah","Oman",,,
"MSJ","Misawa AB","Misawa","Japan",,,
"MSL","Northwest Alabama Regional","Muscle Shoals","AL",,,
"MSN","Dane County Regional-Truax Field","Madison","WI",,,
"MSO","Missoula International","Missoula","MT",,,
"MSP","Minneapolis-St Paul International","Minneapolis","MN",,,
"MSQ","Minsk 2","Minsk","Belarus",,,
"MSR","Munster/Osnabruck International","Greven","West Germany",,,
"MSS","Massena International-Richards Field","Massena","NY",,,
"MST","Maastricht Aachen","Maastricht","Netherlands",,,
"MSU","Moshoeshoe I International","Maseru","Lesotho",,,
"MSV","Sullivan County International","Monticello","NY",,,
"MSW","Massawa International","Massawa","Eritrea",,,
"MSY","Louis Armstrong New Orleans International","New Orleans","LA",,,
"MSZ","Yuri Gagarin","Namibe","Angola",,,
"MT1","Colstrip Airport","Colstrip","MT",,,
"MT2","Three Forks Airport","Three Forks","MT",,,
"MTC","Selfridge Angb","Mt. Clemens","MI",,,
"MTD","Mount Sanford Station","Mt. Sandford","Australia",,,
"MTE","Monte Alegre Airport","Monte Alegre","Brazil",,,
"MTH","The Florida Keys Marathon International","Marathon","FL",,,
"MTJ","Montrose Regional","Montrose/Delta","CO",,,
"MTL","Maitland Airport","Maitland","Australia",,,
"MTM","Metlakatala","Metlakatla","AK",,,
"MTN","Martin State","Baltimore","MD",,,
"MTO","Coles County Memorial","Mattoon/Charleston","IL",,,
"MTP","Sky Portal","Montauk Point","NY",,,
"MTR","Los Garzones","Monteria","Colombia",,,
"MTS","Matsapha","Manzini","Swaziland",,,
"MTT","Minatitlan Airport","Minatitlan","Mexico",,,
"MTV","Mota Lava Airport","Mota Lava","Vanuatu",,,
"MTW","Manitowoc County","Manitowoc","WI",,,
"MTX","Metro Field","Fairbanks","AK",,,
"MTY","General Mariano Escobedo International","Monterrey","Mexico",,,
"MTZ","Israel Bar Yehuda","Masada","Israel",,,
"MUA","Munda Airport","Munda","Solomon Islands",,,
"MUB","Maun Airport","Maun","Botswana",,,
"MUC","Muenchen","Munich","Germany",,,
"MUE","Waimea-Kohala","Kamuela","HI",,,
"MUG","Mulege Airport","Mulege","Mexico",,,
"MUH","Mersa Matruh Airport","Mersa Matruh","Egypt",,,
"MUL","Spence","Moultrie","GA",,,
"MUN","Jose Tadeo Monagas International","Maturin","Venezuela",,,
"MUO","Mountain Home AFB","Mountain Home","ID",,,
"MUR","Marudi Airport","Marudi","Malaysia",,,
"MUT","Muscatine Municipal","Muscatine","IA",,,
"MUX","Multan International","Multan","Pakistan",,,
"MUZ","Musoma Airport","Musoma","Tanzania",,,
"MVB","Mvengue Airport","Mvengue","Gabon",,,
"MVC","Monroe County Aeroplex","Monroeville","AL",,,
"MVD","Carrasco International","Montevideo","Uruguay",,,
"MVF","Dixsept Rosado","Mossoro","Brazil",,,
"MVJ","Marlboro","Mandeville","Jamaica",,,
"MVL","Morrisville Stowe State","Morrisville","VT",,,
"MVM","Kayenta Airport","Kayenta","AZ",,,
"MVN","Mount Vernon Airport","Mount Vernon","IL",,,
"MVR","Salak","Maroua","Cameroon",,,
"MVW","Skagit Regional","Burlington/Mount Vernon","WA",,,
"MVY","","","MA",,,
"MVZ","Masvingo International","Masvingo","Zimbabwe",,,
"MWA","Veterans Airport of Southern Illinois","Marion/Herrin","IL",,,
"MWC","Lawrence J Timmerman","Milwaukee","WI",,,
"MWD","Mianwali Airport","Mianwali","Pakistan",,,
"MWH","Grant County International","Moses Lake","WA",,,
"MWL","Mineral Wells Airport","Mineral Wells","TX",,,
"MWM","Windom Municipal","Windom","MN",,,
"MWO","Middletown Regional/Hook Field","Middletown","OH",,,
"MWQ","Magway","Magwe","Burma",,,
"MWX","Muan International","Muan","South Korea",,,
"MWZ","Mwanza Airport","Mwanza","Tanzania",,,
"MXB","Andi Jemma","Masamba","Indonesia",,,
"MXC","Monticello Airport","Monticello","UT",,,
"MXE","Laurinburg-Maxton","Maxton","NC",,,
"MXF","Maxwell AFB","Montgomery","AL",,,
"MXG","Marlboro Airport","Marlboro","MA",,,
"MXH","Moro Airport","Moro","Papua New Guinea",,,
"MXJ","Minna Airport","Minna","Nigeria",,,
"MXL","General Rodolfo Sanchez Taboada International","Mexicali","Mexico",,,
"MXP","Malpensa","Milan","Italy",,,
"MXS","Maota Airport","Maota","Samoa",,,
"MXT","Maintirano Airport","Maintirano","Madagascar",,,
"MXX","Mora Airport","Mora","Sweden",,,
"MXY","McCarthy Airport","McCarthy","AK",,,
"MYA","Moruya Airport","Moruya","Australia",,,
"MYB","Mayumba Airport","Mayumba","Gabon",,,
"MYC","Maracay Airport","Maracay","Venezuela",,,
"MYD","Malindi Airport","Malindi","Kenya",,,
"MYE","Miyake Jima Airport","Miyake Jima","Japan",,,
"MYF","Montgomery Gibbs Executive","San Diego","CA",,,
"MYG","Mayaguana Airport","Mayaguana","The Bahamas",,,
"MYH","Cliff Dwellers","Marble Canyon","AZ",,,
"MYJ","Matsuyama Airport","Matsuyama","Japan",,,
"MYK","May Creek Airport","May Creek","AK",,,
"MYL","McCall Municipal","McCall","ID",,,
"MYP","Mary Airport","Mary","Turkmenistan",,,
"MYR","Myrtle Beach International","Myrtle Beach","SC",,,
"MYT","Myitkyina Airport","Myitkyina","Burma",,,
"MYU","Mekoryuk Airport","Mekoryuk","AK",,,
"MYV","Yuba County","Marysville","CA",,,
"MYW","Mtwara Airport","Mtwara","Tanzania",,,
"MYY","Miri Airport","Miri","Malaysia",,,
"MZB","Mocimboa Da Praia Airport","Mocimboa Da Praia","Mozambique",,,
"MZG","Ma Kung AB","Makung","Taiwan",,,
"MZI","Ambodedjo","Mopti","Mali",,,
"MZJ","Pinal Airpark","Marana","AZ",,,
"MZK","Marakei Airport","Marakei","Kiribati",,,
"MZL","La Nubia","Manizales","Colombia",,,
"MZM","Metz-Nancy Metz-Frescaty","Metz","France",,,
"MZN","Minj Airport","Minj","Papua New Guinea",,,
"MZO","Sierra Maestra International","Manzanillo","Cuba",,,
"MZR","Mawlana Jalaluddin Muhammad Balkhi","Mazar-I-Sherif","Afghanistan",,,
"MZT","General Rafael Buelna International","Mazatlan","Mexico",,,
"MZZ","Marion Municipal","Marion","IN",,,
"N1C","Cherry Point MCAS","Cherry Point","NC",,,
"N1E","Dirkou","Dirkau","Niger",,,
"N1Y","Canandaigua Airport","Canandaigua","NY",,,
"N2C","Charlotte Monroe Executive","Monroe","NC",,,
"N2Y","Finger Lakes Regional","Seneca Falls","NY",,,
"N3C","Macon County","Franklin","NC",,,
"N3Y","Ticonderoga Municipal","Ticonderoga","NY",,,
"N47","Pottstown Municipal","Pottstown","PA",,,
"N4C","Raleigh Exec Jetport at Sanford Lee County","Sanford","NC",,,
"N4Y","Southampton Heliport","Southampton","NY",,,
"N5C","Columbus County Municipal","Whiteville","NC",,,
"N6C","Siler City Municipal","Siler City","NC",,,
"N87","Trenton-Robbinsville","Robbinsville","NJ",,,
"N8K","McGahan Industrial Park","Nikisha","AK",,,
"NAA","Narrabri Airport","Narrabri","Australia",,,
"NAD","Harriman-and-West","North Adams","MA",,,
"NAG","Dr. Baba Saheb Ambedkar International","Nagpur","India",,,
"NAK","Nakhon Ratchasima Airport","Nakhon Ratchasima","Thailand",,,
"NAN","Nadi International","Nadi","Fiji",,,
"NAO","Nanchong Airport","Nanchong","China",,,
"NAP","Capodichino","Naples","Italy",,,
"NAS","Lynden Pindling International","Nassau","The Bahamas",,,
"NAT","Augusto Severo","Natal","Brazil",,,
"NAU","Napuka","Napuka Islnd","French Polynesia",,,
"NAV","Nevsehir Airport","Nevsehir","Turkey",,,
"NAX","Barbers Point NAS","Kapolei","HI",,,
"NAZ","Nana","Star Harbour","Solomon Islands",,,
"NB1","St Stephen Airport","St Stephen","Canada",,,
"NBA","Nambaiyufa Airport","Nambaiyufa","Papua New Guinea",,,
"NBC","Begishevo","Naberevnye Chelny","Russia",,,
"NBG","New Orleans NAS JRB","New Orleans","LA",,,
"NBJ","Newburgh Airport","Newburgh","NY",,,
"NBO","Nairobi Jomo Kenyatta International","Nairobi","Kenya",,,
"NBU","Glenview NAS","Glenview","IL",,,
"NBW","Guantanamo Bay NS","Guantanamo","Cuba",,,
"NC1","Gastonia Municipal","Gastonia","NC",,,
"NC2","Johnston Regional","Smithfield","NC",,,
"NC3","Shelby-Cleveland County Regional","Shelby","NC",,,
"NC4","Currituck County Regional","Currituck","NC",,,
"NC5","Duplin County","Kenansville","NC",,,
"NC6","Henderson Oxford","Oxford","NC",,,
"NC7","Michael J. Smith Field","Beaufort","NC",,,
"NC8","Burlington Alamance Regional","Burlington","NC",,,
"NC9","Richmond County","Rockingham","NC",,,
"NCA","North Caicos International","North Caicos","Turks and Caicos Islands",,,
"NCE","Nice Cote D Azur","Nice","France",,,
"NCH","Nachingwea Airport","Nachingwea","Tanzania",,,
"NCI","Necocli Airport","Necocli","Colombia",,,
"NCL","Newcastle Airport","Newcastle","United Kingdom",,,
"NCN","Chenega Bay","Chenega","AK",,,
"NCO","Quonset State Air Reserve National Guard Helipad","North Kingstown","RI",,,
"NCP","Cubi Point NAS","Subic Bay","Philippines",,,
"NCQ","Dobbins ARB","Marietta","GA",,,
"NCS","Newcastle Airport","Newcastle","South Africa",,,
"NCT","Miguel Angel Castillo Zumbado","Nicoya","Costa Rica",,,
"NCU","Nukus Airport","Nukus","Uzbekistan",,,
"NCY","Annecy Meythet","Annecy","France",,,
"ND1","Robert Odegaard Field","Kindred","ND",,,
"NDB","Nouadhibou Airport","Nouadhibou","Mauritania",,,
"NDC","Nanded Airport","Nanded","India",,,
"NDJ","Hassan Djamous","Ndjamena","Chad",,,
"NDL","Ndele Airport","Ndele","Central African Republic",,,
"NDR","El Aroui International","Nador","Morocco",,,
"NDZ","Nordholz-Spieka","Cuxhaven","Germany",,,
"NE1","Gothenburg Municipal","Gothenburg","NE",,,
"NE2","Blair Municipal","Blair","NE",,,
"NE3","York Municipal","York","NE",,,
"NE4","Smith Field","Champion","NE",,,
"NEA","Glynco NAS","Brunswick","GA",,,
"NEG","Negril Airport","Negril","Jamaica",,,
"NEK","Nekempte Airport","Nekempte","Ethiopia",,,
"NEL","Lakehurst/Maxfield Field","Lakehurst","NJ",,,
"NER","Neryungri Airport","Neryungri","Russia",,,
"NET","New Bight Airport","New Bight","The Bahamas",,,
"NEU","Samneua","Sam Neua","Laos",,,
"NEV","Vance Winkworth Amory","Nevis","Saint Kitts and Nevis",,,
"NEW","Lakefront","New Orleans","LA",,,
"NFL","Fallon NAS","Fallon","NV",,,
"NGA","Young Airport","Young","Australia",,,
"NGB","Lishe","Ningbo","China",,,
"NGC","North Rim","Grand Canyon","AZ",,,
"NGD","Auguste George","Anegada","British Virgin Islands",,,
"NGE","","","Cameroon",,,
"NGF","Kaneohe Bay MCAS","Kaneohe","HI",,,
"NGM","Agana NAS","Guam","TT",,,
"NGO","Chubu Centrair International","Nagoya","Japan",,,
"NGP","Corpus Christi NAS","Corpus Christi","TX",,,
"NGS","Nagasaki Airport","Nagasaki","Japan",,,
"NGU","Norfolk NS","Norfolk","VA",,,
"NGZ","Alameda NAS","Alameda","CA",,,
"NH1","Hampton Airfield","Hampton","NH",,,
"NH2","Gorham Airport","Gorham","NH",,,
"NH3","Dean Memorial","Haverhill","NH",,,
"NH4","Moultonboro Airport","Moultonboro","NH",,,
"NHA","Nha Trang","Nha-Trang","Vietnam",,,
"NHD","Minhad AB","Dubai","United Arab Emirates",,,
"NHK","Patuxent River NAS","Patuxent River","MD",,,
"NHT","RAF Northolt","Northolt","United Kingdom",,,
"NHV","Nuku Hiva Fr.Poly.","Nuku Hiva","French Polynesia",,,
"NHZ","Brunswick Executive","Brunswick","ME",,,
"NI1","Costa Esmeralda","Rivas","Nicaragua",,,
"NIA","Nimba Airport","Nimba","Liberia",,,
"NIB","Nikolai Airport","Nikolai","AK",,,
"NIC","Nicosia Airport","Nicosia","Cyprus",,,
"NIE","Niblack Airport","Niblack","AK",,,
"NIG","Nikunau Airport","Nikunau","Kiribati",,,
"NIM","Diori Hamani","Niamey","Niger",,,
"NIN","Ninilchik Airport","Ninilchik","AK",,,
"NIP","Jacksonville NAS","Jacksonville","FL",,,
"NIS","Simberi","Simberi Island","Papua New Guinea",,,
"NIT","Niort Airport","Niort","France",,,
"NIX","Nioro Airport","Nioro","Mali",,,
"NJ1","Camden County","Berlin","NJ",,,
"NJ2","Eagles Nest","West Creek","NJ",,,
"NJ3","Somerset","Somerville","NJ",,,
"NJ4","Ocean City Municipal","Ocean City","NJ",,,
"NJ5","Sussex Airport","Sussex","NJ",,,
"NJ6","Flying W","Lumberton","NJ",,,
"NJ7","Old Bridge","New Jersey","NJ",,,
"NJ8","Greenwood Lake","West Milford","NJ",,,
"NJ9","Cross Keys Airport","Cross Keys","NJ",,,
"NJA","Atsugi NAF","Atsugi","Japan",,,
"NJC","Nizhnevartovsk Airport","Nizhnevartovsk","Russia",,,
"NJF","Al Najaf International","Al Najaf","Iraq",,,
"NJK","El Centro NAF","El Centro","CA",,,
"NKA","Nkan Airport","Nkan","Gabon",,,
"NKC","Nouakchott Airport","Nouakchott","Mauritania",,,
"NKG","Lukou","Nanjing","China",,,
"NKI","Naukiti Airport","Naukiti","AK",,,
"NKM","Nagoya Airport","Nagoya","Japan",,,
"NKN","Nankina Airport","Nankina","Papua New Guinea",,,
"NKS","Nkongsamba Airport","Nkongsamba","Cameroon",,,
"NKT","Serafettin Elci","Sirnak","Turkey",,,
"NKV","Nichin Cove Seaplane Base","Nichen Cove","AK",,,
"NKW","Diego Garcia Nsf","Diego Garcia","British Indian Ocean Territory",,,
"NKX","Miramar MCAS","San Diego","CA",,,
"NL1","Fogo Airport","Fogo","Canada",,,
"NLA","Ndola Airport","Ndola","Zambia",,,
"NLC","Lemoore NAS","Lemoore","CA",,,
"NLD","Quetzalcoatl International","Nuevo Laredo","Mexico",,,
"NLG","Nelson Lagoon Airport","Nelson Lagoon","AK",,,
"NLK","Norfolk Island Airport","Norfolk Island","Australia",,,
"NLO","","Kinshasa","Congo (Kinshasa)",,,
"NLP","Nelspruit Airport","Nelspruit","South Africa",,,
"NLS","Nicholson Station","Nicholson","Australia",,,
"NLU","Santa Lucia","Zumpango","Mexico",,,
"NM1","Belen Municipal","Belen","NM",,,
"NMC","","","The Bahamas",,,
"NME","Nightmute Airport","Nightmute","AK",,,
"NMG","San Miguel Airport","San Miguel","Panama",,,
"NNA","Kenitra Airport","Kenitra","Morocco",,,
"NNG","Wuxu","Nanning","China",,,
"NNK","Naknek Airport","Naknek","AK",,,
"NNL","Nondalton Airport","Nondalton","AK",,,
"NNU","Nanuque Airport","Nanuque","Brazil",,,
"NNY","Nanyang East","Nanyang","China",,,
"NOA","Nowra Airport","Nowra","Australia",,,
"NOC","Ireland West Airport Knock","Connaught","Ireland",,,
"NOG","Nogales International","Nogales","Mexico",,,
"NON","Nonouti Airport","Nonouti","Kiribati",,,
"NOP","Nab","Mactan Island","Philippines",,,
"NOR","Nordfjordur Airport","Nordfjordur","Iceland",,,
"NOS","Fascene","Nossi-Be","Madagascar",,,
"NOT","Gnoss Field","Novato","CA",,,
"NOU","Noumea La Tontouta","Noumea","New Caledonia",,,
"NOV","Huambo Airport","Huambo","Angola",,,
"NPA","Pensacola NAS","Pensacola","FL",,,
"NPE","Napier Airport","Napier","New Zealand",,,
"NPL","New Plymouth Airport","New Plymouth","New Zealand",,,
"NPT","Newport State","Newport","RI",,,
"NQA","Millington Memphis","Millington","TN",,,
"NQI","Kingsville NAS","Kingsville","TX",,,
"NQN","Presidente Peron","Neuquen","Argentina",,,
"NQX","Key West NAS","Key West","FL",,,
"NQY","Newquay Airport","Newquay","United Kingdom",,,
"NRA","Narrandera Airport","Narrandera","Australia",,,
"NRB","Mayport NS","Mayport","FL",,,
"NRI","Grand Lake Regional","Afton","OK",,,
"NRK","Kungsangen","Norrkoping","Sweden",,,
"NRL","North Ronaldsay Airport","North Ronaldsay","United Kingdom",,,
"NRR","Roosevelt Roads NAS","Ceiba","PR",,,
"NRT","Narita International","Tokyo","Japan",,,
"NSA","Noosa Aust.","Noosa","Australia",,,
"NSB","North Seaplane Base","Bimini","The Bahamas",,,
"NSE","Whiting Field NAS North","Milton","FL",,,
"NSF","Joint Base Andrews","Camp Springs","MD",,,
"NSI","Yaounde Nsimalen","Yaounde","Cameroon",,,
"NSL","NASA Shuttle Landing Facility","Merritt Island","FL",,,
"NSN","Nelson Airport","Nelson","New Zealand",,,
"NSO","Scone Airport","Scone","Australia",,,
"NST","Nakhon Si Thammarat Airport","Nakhon Si Thammarat","Thailand",,,
"NSY","Sigonella Airport","Sigonella","Italy",,,
"NT1","Snap Lake Mine/Debeers","Snap Lake","Canada",,,
"NT2","Colomac Airport","Colomac","Canada",,,
"NT3","Gahcho Kue","Gahcho","Canada",,,
"NTD","Point Mugu NAS","Port Hueneme","CA",,,
"NTE","Nantes Atlantique","Nantes","France",,,
"NTL","Williamtown","Newcastle","Australia",,,
"NTN","Normanton Airport","Normanton","Australia",,,
"NTO","Santo Antao Airport","Santo Antao","Cape Verde",,,
"NTQ","Noto","Wajima","Japan",,,
"NTR","Del Norte International","Monterrey","Mexico",,,
"NTU","Oceana NAS","Oceana","VA",,,
"NTY","Pilanesberg International","Sun City","South Africa",,,
"NU1","Doris Lake Airport","Doris Lake","Canada",,,
"NU2","Hope Bay Airport","Hope Bay","Canada",,,
"NU3","Jericho Mine","Jericho","Canada",,,
"NU4","Meadowbank","Meadowbank Nunavut","Canada",,,
"NU5","Goose Lake Airport","Goose Lake","Canada",,,
"NU6","Seaice15","Seaice","Canada",,,
"NUE","Nuernberg","Nuremberg","Germany",,,
"NUG","Nuguria Airport","Nuguria","Papua New Guinea",,,
"NUI","Nuiqsut Airport","Nuiqsut","AK",,,
"NUL","Nulato Airport","Nulato","AK",,,
"NUN","Saufley Field NOLF","Pensacola","FL",,,
"NUP","Nunapitchuk Airport","Nunapitchuk","AK",,,
"NUQ","Moffett Federal Airfield","Mountain View","CA",,,
"NUW","Whidbey Island NAS","Whidbey Island","WA",,,
"NV1","Perkins Field","Overton","NV",,,
"NV2","Jean Airport","Jean","NV",,,
"NV3","Searchlight Airport","Searchlight","NV",,,
"NV4","Reno Stead","Reno","NV",,,
"NV5","Black Rock City","Gerlach","NV",,,
"NV6","Calvada Meadows","Pahrump","NV",,,
"NVA","Benito Salas","Neiva","Colombia",,,
"NVD","Nevada Municipal","Nevada","MO",,,
"NVI","Navoi Airport","Navoi","Uzbekistan",,,
"NVK","Narvik Airport","Narvik","Norway",,,
"NVT","Ministro Victor Konder International","Navegantes","Brazil",,,
"NWI","Norwich Airport","Norwich","United Kingdom",,,
"NXX","Willow Grove NAS JRB","Willow Grove","PA",,,
"NY1","Kingston Ulster","Kingston","NY",,,
"NY2","Oswego County","Fulton","NY",,,
"NY3","Ledgedale Airpark","Brockport","NY",,,
"NY4","Potsdam Municipal Damon Field","Potsdam","NY",,,
"NY5","Sky Acres","Millbrook","NY",,,
"NY6","Fulton County","Johnstown","NY",,,
"NY7","Skaneateles Aero Drome","Skaneateles","NY",,,
"NY8","Mattituck Airport","Mattituck","NY",,,
"NY9","Hornell Municipal","Hornell","NY",,,
"NYC","New York City Metropolitan Area","New York","NY",,,
"NYL","Yuma MCAS/Yuma International","Yuma","AZ",,,
"NYO","Skavsta","Nykoping","Sweden",,,
"NYT","Naypyitaw International","Naypyitaw","Burma",,,
"NYU","Bagan","Nyaung-U","Burma",,,
"NZC","Cecil Field","Jacksonville","FL",,,
"NZJ","El Toro MCAS","Santa Ana","CA",,,
"NZW","South Weymouth NAS","South Weymouth","MA",,,
"NZY","North Island NAS","San Diego","CA",,,
"O1H","Holmes County","Millersburg","OH",,,
"O2H","Knox County","Mount Vernon","OH",,,
"O3H","Bolton Field","Columbus","OH",,,
"O4H","Delaware Municipal Jim Moore Field","Delaware","OH",,,
"O5H","Wood County","Bowling Green","OH",,,
"O6H","Ashland County","Ashland","OH",,,
"O85","Benton Field","Redding","CA",,,
"OAG","Orange Airport","Orange","Australia",,,
"OAI","Bagram Airport","Bagram","Afghanistan",,,
"OAJ","Albert J Ellis","Jacksonville/Camp Lejeune","NC",,,
"OAK","Metropolitan Oakland International","Oakland","CA",,,
